,id,host_id,host_since,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,bedrooms,beds,bed_type,price,availability_365
1,9767864,50068597,2015-11-28,t,3.0,t,Tompkinsville,Staten Island,40.636614420296596,-74.07868234762553,t,House,Private room,1.0,2.0,Real Bed,$40.00,290
4,6179073,32052000,2015-04-27,t,2.0,t,Manhattan Beach,Brooklyn,40.57770240488932,-73.93987500796518,t,House,Private room,1.0,1.0,Real Bed,$45.00,239
6,19192001,41398005,2015-08-13,f,5.0,t,Arrochar,Staten Island,40.59398069847968,-74.06802414755633,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$69.00,41
7,18895187,45601111,2015-10-02,f,5.0,t,Laurelton,Queens,40.669713065390575,-73.74729548622359,t,House,Private room,1.0,1.0,Real Bed,$40.00,365
9,17500994,87889145,2016-08-04,f,1.0,t,Canarsie,Brooklyn,40.64457856046365,-73.90285144537327,t,Guesthouse,Entire home/apt,1.0,1.0,Real Bed,$55.00,185
10,738588,1360198,2011-11-01,f,4.0,t,Arrochar,Staten Island,40.59192978891966,-74.06476426213608,t,House,Entire home/apt,7.0,15.0,Real Bed,$625.00,349
11,17622093,2070825,2012-04-04,f,1.0,t,Sheepshead Bay,Brooklyn,40.584659885484314,-73.95176797206554,t,Apartment,Private room,1.0,2.0,Real Bed,$90.00,88
12,9999919,15728213,2014-05-19,f,1.0,t,Canarsie,Brooklyn,40.63262819312747,-73.8960011831645,t,House,Entire home/apt,3.0,4.0,Real Bed,$250.00,365
13,6437262,33605594,2015-05-17,f,1.0,t,Sheepshead Bay,Brooklyn,40.592252871532814,-73.95025987622951,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,217
15,6249333,1925958,2012-03-15,f,1.0,t,Brighton Beach,Brooklyn,40.57728190230017,-73.96396797540439,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,363
21,15741448,101712494,2016-10-29,f,2.0,t,Rosedale,Queens,40.67104218977785,-73.73005811405116,t,House,Private room,1.0,1.0,Real Bed,$55.00,364
23,23353999,12833262,2014-03-05,f,1.0,t,Brighton Beach,Brooklyn,40.58016927983701,-73.96635680185149,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$110.00,215
24,13170159,62535444,2016-03-11,f,2.0,t,Manhattan Beach,Brooklyn,40.578666775516076,-73.95226810568492,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$99.00,364
27,10267693,52793525,2015-12-30,f,1.0,t,Far Rockaway,Queens,40.59606684747568,-73.7591062490962,t,House,Entire home/apt,1.0,2.0,Real Bed,$100.00,105
28,18006860,123778595,2017-04-01,t,1.0,t,Cambria Heights,Queens,40.6965174123137,-73.72491067102628,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$60.00,336
31,867220,391612,2011-02-14,f,1.0,t,Flatbush,Brooklyn,40.650071163424975,-73.96623806222634,t,House,Entire home/apt,5.0,5.0,Real Bed,$740.00,361
34,3504289,11308483,2014-01-14,f,1.0,t,Kips Bay,Manhattan,40.738771654257064,-73.98170920318223,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,0
36,21850427,6186498,2013-05-01,t,4.0,t,Ridgewood,Queens,40.69946040315811,-73.90833353948166,t,Apartment,Private room,1.0,2.0,Real Bed,$60.00,85
37,13542287,17860156,2014-07-09,f,1.0,t,Williamsburg,Brooklyn,40.704197646145744,-73.94193290464352,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
38,15885180,40925577,2015-08-09,f,1.0,t,Gramercy,Manhattan,40.73599726196381,-73.98148451780943,t,Apartment,Private room,1.0,1.0,Real Bed,$115.00,89
39,22420902,52221728,2015-12-25,f,1.0,t,Williamsburg,Brooklyn,40.70513669668797,-73.94418017515041,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
40,19696972,98093770,2016-10-05,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69544966834754,-73.94839352079792,t,Apartment,Private room,1.0,1.0,Real Bed,$44.00,0
41,1403827,7557833,2013-07-17,f,6.0,t,Bedford-Stuyvesant,Brooklyn,40.691945801347316,-73.94556606913791,t,Aparthotel,Private room,1.0,1.0,Real Bed,$95.00,210
42,19227424,86327101,2016-07-27,f,6.0,t,Bedford-Stuyvesant,Brooklyn,40.68119870799604,-73.9114777636947,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,152
43,23078129,25201558,2014-12-25,f,1.0,t,Kips Bay,Manhattan,40.74515956747119,-73.97812225317719,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$120.00,3
45,18210358,76114242,2016-06-06,f,1.0,t,Kips Bay,Manhattan,40.73916104836723,-73.98220122899814,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$235.00,0
47,660016,270064,2010-10-24,t,3.0,t,Williamsburg,Brooklyn,40.70248790975057,-73.94879931100701,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$139.00,29
48,1569444,8345981,2013-08-23,t,2.0,t,Kips Bay,Manhattan,40.7407394257219,-73.9818976929553,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$300.00,6
49,15658350,432149,2011-03-09,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69904704506095,-73.94450978621528,t,Loft,Entire home/apt,1.0,1.0,Real Bed,$98.00,0
52,15042085,6574386,2013-05-25,f,2.0,t,Ridgewood,Queens,40.7029778043017,-73.9053379569308,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,89
53,13686462,13351364,2014-03-20,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68438157801753,-73.94823632163906,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$180.00,147
55,287272,433917,2011-03-10,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.67903838129974,-73.94904214809434,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$124.00,26
56,7475708,12535775,2014-02-24,f,1.0,t,Gramercy,Manhattan,40.73763849516462,-73.98189945171764,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$200.00,0
57,105416,540526,2011-04-27,f,1.0,t,Williamsburg,Brooklyn,40.70568134708661,-73.9498389600107,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$115.00,298
60,5181720,5399418,2013-03-10,f,1.0,t,Bushwick,Brooklyn,40.69092189791297,-73.9044265410245,t,Loft,Private room,1.0,1.0,Real Bed,$30.00,0
61,233638,1012895,2011-08-24,f,1.0,t,Ridgewood,Queens,40.70162770039715,-73.90867160396681,t,Apartment,Private room,1.0,2.0,Real Bed,$55.00,365
62,23414025,399649,2011-02-19,f,1.0,t,Gramercy,Manhattan,40.7362485058862,-73.98280898894184,t,Apartment,Private room,1.0,1.0,Real Bed,$99.00,26
66,10686287,36998357,2015-06-28,f,1.0,t,Kips Bay,Manhattan,40.7388049883676,-73.980239770216,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,0
67,5319785,5734689,2013-04-02,f,1.0,t,Gramercy,Manhattan,40.736267861475156,-73.9801992056276,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$139.00,0
68,13065347,48764969,2015-11-11,f,5.0,t,Cypress Hills,Brooklyn,40.68121890989611,-73.90398914523891,t,Apartment,Private room,1.0,1.0,Real Bed,$42.00,280
70,16309329,934811,2011-08-07,f,3.0,t,Kips Bay,Manhattan,40.7404653815739,-73.98380889330456,t,Apartment,Private room,1.0,2.0,Real Bed,$70.00,0
73,1325911,7165563,2013-06-28,f,1.0,t,Kips Bay,Manhattan,40.74018529087546,-73.98114887242376,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$145.00,189
75,24087361,27691935,2015-02-13,f,2.0,t,Ridgewood,Queens,40.699940871259216,-73.90545681788113,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$175.00,89
77,16298489,47675184,2015-10-29,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69201233349257,-73.94750258627765,t,Apartment,Private room,1.0,1.0,Real Bed,$35.00,0
78,7310413,1603343,2012-01-13,f,1.0,t,Bushwick,Brooklyn,40.70403072135018,-73.91276108745559,t,Apartment,Entire home/apt,3.0,2.0,Real Bed,$225.00,0
79,18948131,132103625,2017-05-26,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.67877926871823,-73.90802878521096,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,77
80,8719984,42788011,2015-08-28,f,1.0,t,Kips Bay,Manhattan,40.74279117137601,-73.97832959523339,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$75.00,0
83,4727889,10679309,2013-12-17,f,1.0,t,Midtown,Manhattan,40.74577587409809,-73.98075592449827,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$130.00,0
85,19999160,2359141,2012-05-13,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.6813641582853,-73.91273587238592,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$87.00,111
87,6608666,34546849,2015-05-29,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68735600456935,-73.92827331612682,t,House,Private room,1.0,1.0,Real Bed,$70.00,290
89,19946976,38645342,2015-07-16,f,10.0,t,Bushwick,Brooklyn,40.695473938039996,-73.92151236002893,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,88
90,7775924,3002111,2012-07-20,f,2.0,t,Kips Bay,Manhattan,40.740563254382096,-73.98389164371329,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
91,17810272,38645342,2015-07-16,f,10.0,t,Bushwick,Brooklyn,40.69562643380007,-73.9200767051595,t,Townhouse,Private room,1.0,2.0,Real Bed,$75.00,90
95,8483688,9246269,2013-10-05,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69497907305932,-73.94236562265307,t,Apartment,Private room,1.0,1.0,Real Bed,$42.00,0
99,255996,1345745,2011-10-28,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68717478345091,-73.92250433217137,t,Apartment,Private room,1.0,1.0,Real Bed,$125.00,365
100,6973159,4225192,2015-06-23,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69360301565546,-73.94653231527347,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,0
101,1106284,2757621,2012-06-27,f,1.0,t,Gramercy,Manhattan,40.737076359002046,-73.98454512494641,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$325.00,86
105,17295495,6807898,2013-06-08,f,1.0,t,Hell's Kitchen,Manhattan,40.76075848267194,-73.9926615010298,t,Apartment,Private room,1.0,1.0,Real Bed,$150.00,0
108,18746572,130408503,2017-05-15,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.685069388477295,-73.92504966479598,t,House,Private room,2.0,3.0,Real Bed,$158.00,171
111,7336085,38433605,2015-07-14,f,1.0,t,Hell's Kitchen,Manhattan,40.759788028665795,-73.9940239212529,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,0
112,3186416,16155243,2014-05-29,f,1.0,t,Kips Bay,Manhattan,40.7424706013139,-73.98176604056974,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$200.00,4
117,819956,9269794,2013-10-06,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.686146472213935,-73.93094863117851,t,House,Private room,1.0,2.0,Real Bed,$75.00,365
121,20148004,143330206,2017-07-30,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68705356130392,-73.92606137464075,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,0
123,7760406,39060578,2015-07-20,f,1.0,t,Chelsea,Manhattan,40.743358039249046,-74.00278497658637,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$200.00,29
126,18024772,4857042,2013-01-26,f,1.0,t,Chelsea,Manhattan,40.744226998153145,-74.00110989808205,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$95.00,142
130,23325709,19591468,2014-08-06,f,1.0,t,Chelsea,Manhattan,40.74577913097005,-74.00353216314986,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$400.00,38
135,3503946,15718962,2014-05-19,f,6.0,t,Hell's Kitchen,Manhattan,40.75752444102327,-73.99425405806588,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$110.00,36
137,3401083,17153037,2014-06-23,f,1.0,t,Bushwick,Brooklyn,40.69195362960148,-73.92067711841055,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$120.00,271
138,6730056,7186661,2013-06-29,f,1.0,t,Chelsea,Manhattan,40.74687644822683,-74.00145381909972,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$200.00,0
141,24017407,26436212,2015-01-20,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69094655037251,-73.93557620784581,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,20
146,3643392,18397763,2014-07-19,f,7.0,t,Bedford-Stuyvesant,Brooklyn,40.68634531333557,-73.93245530868563,t,Apartment,Private room,1.0,1.0,Real Bed,$69.00,223
148,2862970,14632779,2014-04-23,f,2.0,t,Theater District,Manhattan,40.7568998080264,-73.98777888435143,t,Apartment,Private room,1.0,1.0,Real Bed,$299.00,173
150,8204305,32791632,2015-05-06,f,1.0,t,Upper West Side,Manhattan,40.77353740428325,-73.98462439900138,t,Loft,Private room,1.0,1.0,Real Bed,$92.00,21
151,13163427,73518539,2016-05-23,f,1.0,t,Upper West Side,Manhattan,40.78497025349135,-73.97922440213216,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$300.00,14
153,20928140,32676539,2015-05-05,f,1.0,t,Hell's Kitchen,Manhattan,40.75532910703596,-73.99279814329962,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$300.00,37
154,9256276,46960073,2015-10-19,f,1.0,t,Hell's Kitchen,Manhattan,40.76154923252807,-73.99137313257495,t,Apartment,Private room,1.0,1.0,Real Bed,$200.00,364
155,660619,1490958,2011-12-10,f,1.0,t,Upper West Side,Manhattan,40.788374252043646,-73.98693698237618,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$149.00,0
156,1180473,6458347,2013-05-18,f,1.0,t,Chelsea,Manhattan,40.74255822342681,-74.0030435966376,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$249.00,6
157,4525475,12149644,2014-02-11,f,1.0,t,Upper West Side,Manhattan,40.78304416166868,-73.98145944028661,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$125.00,0
160,2223082,1446751,2011-11-27,f,1.0,t,Chelsea,Manhattan,40.74501808553217,-74.00429005286551,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$285.00,245
166,861325,3079723,2012-07-28,f,1.0,t,Upper West Side,Manhattan,40.772208995120906,-73.98988504139149,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$295.00,363
167,23005471,60525649,2016-02-26,f,1.0,t,Greenwich Village,Manhattan,40.72804013510357,-73.9987005319023,t,Apartment,Private room,1.0,1.0,Real Bed,$110.00,0
170,9906415,50939666,2015-12-09,f,1.0,t,Hell's Kitchen,Manhattan,40.761091986480345,-73.99416997697799,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$245.00,0
171,22114109,31914610,2015-04-25,f,1.0,t,Greenwich Village,Manhattan,40.72925306191526,-74.00088791226942,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,0
177,16926786,113072781,2017-01-24,f,1.0,t,Prospect-Lefferts Gardens,Brooklyn,40.65867844504654,-73.96165921061849,t,Apartment,Private room,1.0,1.0,Real Bed,$99.00,44
179,15322871,97640968,2016-10-02,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68597546959583,-73.93952908899642,t,Apartment,Private room,1.0,1.0,Real Bed,$31.00,0
185,7936965,10413611,2013-12-03,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.6913731586431,-73.93924682941976,t,Apartment,Private room,1.0,1.0,Real Bed,$59.00,0
193,10029444,318782,2010-12-14,f,1.0,t,Greenwich Village,Manhattan,40.728600268470416,-73.99859472733945,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$145.00,5
196,763600,3891399,2012-10-16,f,1.0,t,Williamsburg,Brooklyn,40.703690617873356,-73.93283947217742,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,6
199,14614708,30443527,2015-04-01,f,1.0,t,Greenwich Village,Manhattan,40.729361407373865,-73.9991092322843,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$195.00,0
201,912376,4103952,2012-11-09,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69901295532864,-73.939666530712,t,Apartment,Private room,1.0,1.0,Real Bed,$51.00,365
211,23714854,48911266,2015-11-13,f,1.0,t,Two Bridges,Manhattan,40.71261707028936,-73.99591671339391,t,Apartment,Private room,1.0,1.0,Real Bed,$100.00,180
213,20926888,11638358,2014-01-25,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.690309684488184,-73.93903447514734,t,Townhouse,Entire home/apt,3.0,4.0,Real Bed,$370.00,194
215,23543080,86229179,2016-07-27,f,1.0,t,SoHo,Manhattan,40.72464664244785,-73.99865079556567,t,Apartment,Private room,1.0,1.0,Real Bed,$58.00,0
218,1087354,3222119,2012-08-10,f,1.0,t,Greenwich Village,Manhattan,40.72796131428483,-73.9989295759587,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$249.00,365
223,2318157,6781477,2013-06-07,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69177596534575,-73.9322977264018,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$95.00,352
224,14322269,48194357,2015-11-04,t,5.0,t,Prospect-Lefferts Gardens,Brooklyn,40.66133444602955,-73.96136368983986,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$140.00,291
225,8776479,8822845,2013-09-13,f,1.0,t,Williamsburg,Brooklyn,40.703534899830366,-73.93482393272839,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$130.00,8
226,4624657,23952819,2014-11-19,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68588672875159,-73.93285523358195,t,Townhouse,Entire home/apt,1.0,1.0,Real Bed,$500.00,362
227,7662069,12265167,2014-02-15,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68725967816636,-73.93793392331253,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$130.00,0
230,1646838,8739354,2013-09-09,f,1.0,t,Greenwich Village,Manhattan,40.728306214595364,-73.99869709682106,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$380.00,356
231,6165032,25406101,2014-12-30,f,1.0,t,Prospect-Lefferts Gardens,Brooklyn,40.66216066102833,-73.96113530146656,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$123.00,0
232,9028856,3911516,2012-10-18,f,1.0,t,Greenwich Village,Manhattan,40.73104687493925,-73.99980504425974,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$475.00,310
234,86698,475263,2011-03-31,f,2.0,t,Williamsburg,Brooklyn,40.703586377518995,-73.93213336054102,t,Apartment,Shared room,1.0,1.0,Real Bed,$42.00,96
237,12679291,44530717,2015-09-18,f,1.0,t,Hell's Kitchen,Manhattan,40.75965138008643,-73.99034524933528,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$224.00,0
241,9136814,44034234,2015-09-12,f,1.0,t,Hell's Kitchen,Manhattan,40.75910928978506,-73.98931806702777,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$185.00,0
242,564447,2775674,2012-06-28,f,1.0,t,Hell's Kitchen,Manhattan,40.75767281748604,-73.99033515426929,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$190.00,142
246,18412502,18000505,2014-07-12,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.689413701148254,-73.95644274609457,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$130.00,0
248,8992423,8113248,2013-08-12,f,2.0,t,Theater District,Manhattan,40.759352968311454,-73.98750237559138,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$590.00,0
251,21924586,2930303,2012-07-13,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.685374887884606,-73.95893748014205,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$100.00,0
253,21813560,19138757,2014-07-29,f,1.0,t,Crown Heights,Brooklyn,40.67517328494854,-73.95640375816284,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,188
254,15611919,5497011,2013-03-17,f,1.0,t,Crown Heights,Brooklyn,40.67713149750674,-73.9576544509889,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
257,12344391,8308648,2013-08-21,f,2.0,t,Bushwick,Brooklyn,40.687899386813854,-73.91767479301996,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,54
258,1068505,2128778,2012-04-12,t,2.0,t,Crown Heights,Brooklyn,40.67414458329574,-73.95666920776094,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,40
259,925075,4938485,2013-02-02,f,1.0,t,Hell's Kitchen,Manhattan,40.758932765293494,-73.99014355145532,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$140.00,0
265,1493704,3861374,2012-10-14,f,1.0,t,Little Italy,Manhattan,40.72028115757728,-73.99712253003669,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$225.00,365
267,651761,2494666,2012-05-29,t,2.0,t,Hell's Kitchen,Manhattan,40.761286815567345,-73.98955343290834,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$250.00,56
268,1665686,4297106,2012-12-01,f,7.0,t,Bushwick,Brooklyn,40.691229786321934,-73.91602624342127,t,Apartment,Private room,1.0,1.0,Real Bed,$42.00,237
269,113265,314582,2010-12-09,t,2.0,t,Crown Heights,Brooklyn,40.675549912905176,-73.95056822231389,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,305
275,12585683,46419631,2015-10-12,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68878930043844,-73.95709105262193,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$130.00,0
276,4984951,23570473,2014-11-10,t,3.0,t,Crown Heights,Brooklyn,40.672599597105105,-73.95364300913326,t,Apartment,Private room,1.0,1.0,Real Bed,$79.00,362
281,1461822,7834564,2013-07-30,f,2.0,t,Crown Heights,Brooklyn,40.67542548603464,-73.95611328544838,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,254
282,21898732,8177511,2013-08-15,f,1.0,t,East Village,Manhattan,40.72647770539431,-73.97904059449144,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,0
286,20213442,7285042,2013-07-04,f,1.0,t,Crown Heights,Brooklyn,40.6758649602363,-73.95039762214016,t,Townhouse,Private room,1.0,1.0,Real Bed,$75.00,0
289,21649523,138546022,2017-07-04,f,2.0,t,Crown Heights,Brooklyn,40.67354420032314,-73.95149002060666,t,Apartment,Private room,1.0,1.0,Real Bed,$41.00,0
290,3896701,20172814,2014-08-17,t,2.0,t,East Village,Manhattan,40.7285856043191,-73.9791458033108,t,Apartment,Private room,1.0,1.0,Real Bed,$125.00,51
294,21266291,129222253,2017-05-07,t,3.0,t,Williamsbridge,Bronx,40.87825497245421,-73.86341426995871,t,Hostel,Private room,1.0,1.0,Real Bed,$65.00,66
296,21624641,21890988,2014-09-28,f,1.0,t,East Village,Manhattan,40.728601830876435,-73.98154044850945,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$220.00,1
297,13996860,115885,2010-04-30,f,2.0,t,Crown Heights,Brooklyn,40.67620892075061,-73.95776509664849,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$65.00,0
302,1442450,7388128,2013-07-09,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.686691951253025,-73.91896783046599,t,Apartment,Private room,1.0,1.0,Real Bed,$72.00,365
309,69921,155689,2010-06-30,f,1.0,t,Bushwick,Brooklyn,40.70514175019753,-73.9192191627338,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,231
310,2863873,4863701,2013-01-27,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68743239919659,-73.92023659168835,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,0
311,9847917,7511881,2013-07-16,f,1.0,t,East Village,Manhattan,40.72608282917015,-73.97843031833287,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
315,9484892,13667539,2014-03-29,f,1.0,t,East Village,Manhattan,40.72144603474701,-73.97881343414736,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,0
326,20589142,2208374,2012-04-23,f,1.0,t,Bushwick,Brooklyn,40.70067927908903,-73.92210836620235,t,Apartment,Private room,1.0,1.0,Real Bed,$85.00,280
327,814616,545600,2011-04-29,f,1.0,t,East Village,Manhattan,40.72699199500705,-73.97894350942718,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$199.00,111
330,8883074,46474221,2015-10-13,f,1.0,t,Bushwick,Brooklyn,40.70553731227862,-73.91934064529326,t,Apartment,Private room,1.0,1.0,Real Bed,$41.00,0
331,5580648,21497854,2014-09-18,f,1.0,t,Bushwick,Brooklyn,40.70123508551751,-73.92217724539006,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,0
333,8067738,3958647,2012-10-23,f,1.0,t,Bushwick,Brooklyn,40.699550476249904,-73.92225018631882,t,Apartment,Private room,1.0,1.0,Real Bed,$90.00,0
334,21474885,2015914,2012-03-27,f,9.0,t,Bushwick,Brooklyn,40.68817955383208,-73.91519442011176,t,Other,Private room,2.0,2.0,Real Bed,$75.00,218
336,793610,4180895,2012-11-18,f,1.0,t,East Village,Manhattan,40.722743662154,-73.9815628218543,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$210.00,0
340,12000603,64170911,2016-03-23,t,2.0,t,Riverdale,Bronx,40.88830248614507,-73.9166532922867,t,Nature lodge,Entire home/apt,2.0,2.0,Real Bed,$150.00,247
343,13734035,50204678,2015-11-30,f,1.0,t,East Village,Manhattan,40.727533713970324,-73.97825213732472,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$200.00,0
345,347865,251176,2010-10-02,f,7.0,t,East Village,Manhattan,40.72142787203666,-73.98117004691989,t,Bungalow,Entire home/apt,2.0,2.0,Real Bed,$189.00,187
350,8971749,1030669,2011-08-28,f,1.0,t,Crown Heights,Brooklyn,40.673869723704826,-73.95754080332479,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$90.00,35
355,17238536,116132686,2017-02-12,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.6835492423575,-73.93969843209591,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,43
358,4907861,25268900,2014-12-27,t,2.0,t,Bushwick,Brooklyn,40.7008313972056,-73.91679444094578,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$125.00,208
359,14911619,14189456,2014-04-12,f,1.0,t,Kingsbridge,Bronx,40.875958198283655,-73.90115698238245,t,Apartment,Private room,1.0,1.0,Real Bed,$90.00,364
360,15461512,99205045,2016-10-11,f,1.0,t,Kingsbridge,Bronx,40.882825175163305,-73.8932557444815,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,362
366,22465327,254846,2010-10-06,f,4.0,t,Bushwick,Brooklyn,40.690225686048,-73.916210336024,t,Townhouse,Entire home/apt,5.0,6.0,Real Bed,$399.00,250
368,1356652,4508795,2012-12-27,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68391686956794,-73.93467079472967,t,Apartment,Private room,1.0,1.0,Real Bed,$90.00,365
371,847591,4425467,2012-12-17,f,1.0,t,Bushwick,Brooklyn,40.701600327994754,-73.91868457332883,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,0
373,14899111,36435055,2015-06-22,t,2.0,t,West Village,Manhattan,40.73537377793771,-74.00208614311408,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$415.00,0
