,id,host_id,host_since,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,bedrooms,beds,bed_type,price,availability_365
2285,14300957,2153691,2012-04-16,t,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68685170556663,-73.95449146615897,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,0
2286,533625,367815,2011-01-29,t,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69042784695775,-73.95677108895786,t,House,Entire home/apt,2.0,4.0,Real Bed,$175.00,34
2287,9193933,47824696,2015-10-31,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68548973124629,-73.92903226753933,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$130.00,0
2288,10106768,16139880,2014-05-29,f,4.0,t,Bedford-Stuyvesant,Brooklyn,40.677643553609954,-73.91596922988988,t,House,Private room,1.0,1.0,Real Bed,$62.00,35
2290,5917209,7956482,2013-08-05,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68701384493881,-73.95411591635306,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$190.00,0
2291,6572570,16139880,2014-05-29,f,4.0,t,Bedford-Stuyvesant,Brooklyn,40.67702485321534,-73.9168423357315,t,House,Private room,1.0,1.0,Real Bed,$78.00,166
2292,14961122,16586817,2014-06-09,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68381397953346,-73.91776410162993,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$89.00,356
2293,16756027,8993084,2013-09-22,f,6.0,t,Bedford-Stuyvesant,Brooklyn,40.69318482463649,-73.95669295243503,t,Townhouse,Private room,1.0,2.0,Real Bed,$89.00,159
2296,19801599,26055022,2015-01-13,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.6924615720953,-73.93193344513934,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$135.00,29
2297,4033300,2155917,2012-04-16,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68693380227812,-73.95725015376713,t,Apartment,Entire home/apt,2.0,4.0,Real Bed,$190.00,1
2298,7480853,15336905,2014-05-10,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68821441883016,-73.93700009901256,t,Apartment,Private room,1.0,2.0,Real Bed,$50.00,37
2299,12335328,3446510,2012-09-02,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.680895661365255,-73.91244307561539,t,Apartment,Private room,1.0,1.0,Real Bed,$95.00,89
2300,17845112,19508332,2014-08-05,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68708130409078,-73.9453359842583,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,0
2305,10243142,11849708,2014-02-01,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.685627078313345,-73.95382118023286,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
2306,21384296,4563377,2013-01-02,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.692155957906216,-73.92933431602039,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$100.00,0
2308,9976295,25042298,2014-12-20,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.6874855135416,-73.95475364634055,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,275
2313,7359878,13896003,2014-04-04,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.687252737720215,-73.95472477972875,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
2316,4597879,16431226,2014-06-05,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69276725564633,-73.94156368198149,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$175.00,346
2320,21279884,4780422,2013-01-20,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.693663133050826,-73.93760494593045,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
2321,17359463,18353188,2014-07-18,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.6881244430995,-73.95131065854316,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$130.00,75
2322,6359526,398617,2011-02-18,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68392463346506,-73.95353855531566,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$185.00,0
2323,20331431,32616418,2015-05-04,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68492398543068,-73.95175519933855,t,Apartment,Private room,1.0,2.0,Real Bed,$56.00,0
2324,8272818,179246,2010-07-24,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.67803803957154,-73.9099724624788,t,Apartment,Entire home/apt,3.0,3.0,Real Bed,$469.00,354
2325,19676100,137666089,2017-06-29,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.683423045477106,-73.92204566931125,t,Guest suite,Entire home/apt,1.0,2.0,Real Bed,$100.00,84
2327,15535391,5503249,2013-03-17,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.681274869478344,-73.92686053132336,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$125.00,356
2328,18024956,15185649,2014-05-06,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.682948426633466,-73.9253598278241,t,House,Private room,1.0,2.0,Real Bed,$82.00,287
2329,921585,4955205,2013-02-03,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.683364284062435,-73.93647950660588,t,House,Entire home/apt,2.0,3.0,Real Bed,$280.00,77
2333,7481844,39181168,2015-07-21,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68190200581999,-73.95403143787266,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,0
2335,5905128,28187447,2015-02-22,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68335942608128,-73.9144887673602,t,Apartment,Entire home/apt,2.0,1.0,Real Bed,$120.00,329
2339,3687227,4765290,2013-01-19,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68769450074024,-73.95333322377037,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
2340,17299,67105,2010-01-02,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.682759729881404,-73.93502572625734,t,Apartment,Entire home/apt,3.0,5.0,Real Bed,$180.00,77
2342,22032656,60981198,2016-02-29,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.69105770818352,-73.93706984796148,t,Townhouse,Private room,1.0,1.0,Real Bed,$75.00,62
2343,20193058,16534981,2014-06-08,f,5.0,t,Bedford-Stuyvesant,Brooklyn,40.679254095043966,-73.9101686271946,t,Apartment,Entire home/apt,3.0,4.0,Real Bed,$122.00,338
2345,4000621,1542375,2011-12-28,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.6835034767458,-73.92753967486459,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$140.00,302
2347,3430103,2637050,2012-06-14,t,2.0,t,Bedford-Stuyvesant,Brooklyn,40.693506941828076,-73.95423619962389,t,Loft,Entire home/apt,1.0,2.0,Real Bed,$300.00,0
2349,11421292,59985129,2016-02-22,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69465334872643,-73.95228178473498,t,Apartment,Private room,1.0,1.0,Real Bed,$69.00,157
2350,8490,25183,2009-07-10,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68371074899763,-73.94027774242902,t,Apartment,Entire home/apt,1.0,4.0,Real Bed,$120.00,304
2351,21635425,8505031,2013-08-29,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.682947008631075,-73.91132629302565,t,Apartment,Private room,2.0,2.0,Real Bed,$70.00,61
2352,11411839,18873268,2014-07-25,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.695856547833735,-73.95026304563567,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,0
2354,1843674,9632747,2013-10-25,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68674133012171,-73.95392143647595,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$130.00,336
2355,16288234,106546614,2016-12-07,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68368591755439,-73.9419349400782,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,0
2356,32023,137974,2010-06-03,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68295677256781,-73.9366195615412,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$125.00,244
2357,3697194,18834029,2014-07-24,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.67969458477066,-73.94857429655353,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,179
2358,1143727,6270968,2013-05-07,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.683662883034366,-73.94100586103511,t,Apartment,Entire home/apt,5.0,5.0,Real Bed,$416.00,365
2359,13623061,7789164,2013-07-29,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.692227179626066,-73.951218543461,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,106
2362,20748268,61011576,2016-02-29,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.68854123225459,-73.92900939240293,t,House,Private room,1.0,1.0,Real Bed,$100.00,362
2363,46723,209460,2010-08-22,f,4.0,t,Bedford-Stuyvesant,Brooklyn,40.679918535627365,-73.94750186789041,t,House,Private room,1.0,1.0,Real Bed,$90.00,348
2365,4421355,16744487,2014-06-13,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69367342334756,-73.93980583373552,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$130.00,0
2369,11377233,42626435,2015-08-26,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68788919353253,-73.94409760280995,t,Apartment,Private room,1.0,1.0,Real Bed,$31.00,0
2370,9804243,2330750,2012-05-09,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.690272435195816,-73.9502081349229,t,House,Private room,1.0,1.0,Real Bed,$60.00,0
2371,1238285,6270968,2013-05-07,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.681848244281134,-73.94108396859612,t,House,Private room,1.0,1.0,Real Bed,$59.00,356
2373,21882821,1052687,2011-08-30,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.690483403374365,-73.9572727331859,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,49
2376,15591266,7149860,2013-06-27,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.682659653637494,-73.9386887491736,t,House,Entire home/apt,1.0,1.0,Real Bed,$120.00,302
2377,2756829,458965,2011-03-23,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.681526227031696,-73.93840395644663,t,House,Private room,1.0,1.0,Real Bed,$68.00,77
2380,256506,315401,2010-12-10,t,3.0,t,Bedford-Stuyvesant,Brooklyn,40.68472587395209,-73.94983248356347,t,Apartment,Private room,2.0,2.0,Real Bed,$75.00,293
2381,7726296,7375767,2013-07-09,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68927174626985,-73.95276819171735,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$115.00,0
2382,3531018,12291588,2014-02-16,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68476179121047,-73.92975079414599,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$59.00,323
2384,9856995,50729557,2015-12-07,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68819686851443,-73.95470544347887,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,155
2385,6750178,173938,2010-07-19,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68491045606212,-73.94918825357429,t,Apartment,Private room,1.0,1.0,Real Bed,$49.00,0
2388,282514,1464358,2011-12-02,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68105517634307,-73.92919599457295,t,House,Private room,1.0,1.0,Real Bed,$97.00,363
2395,6952639,1299679,2011-10-16,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.686589071483716,-73.93593523445021,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$110.00,0
2396,21505992,2598844,2012-06-10,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69097963141566,-73.93809315233452,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,52
2398,4204083,21811394,2014-09-26,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.678899468282594,-73.94001165832107,t,Apartment,Entire home/apt,2.0,6.0,Real Bed,$130.00,267
2399,3177702,14902860,2014-04-29,f,5.0,t,Bedford-Stuyvesant,Brooklyn,40.6829121044888,-73.9461309488448,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$155.00,347
2400,11553357,3483450,2012-09-05,f,4.0,t,Bedford-Stuyvesant,Brooklyn,40.68174066521519,-73.91364534339439,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$125.00,352
2401,18348443,26091462,2015-01-14,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.6937432072074,-73.94763900727219,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
2402,12189652,14131713,2014-04-10,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.684796496840775,-73.93471202315665,t,Apartment,Private room,1.0,1.0,Real Bed,$53.00,305
2404,19212489,133785513,2017-06-06,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.69484550290958,-73.93794377916664,t,Townhouse,Private room,1.0,2.0,Real Bed,$55.00,138
2407,2751736,8133889,2013-08-13,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.685449296645814,-73.95049178850283,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$80.00,2
2408,10615883,4966907,2013-02-04,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69505731280281,-73.95018921943266,t,Condominium,Entire home/apt,2.0,2.0,Real Bed,$145.00,55
2410,12210730,12798614,2014-03-04,t,3.0,t,Bedford-Stuyvesant,Brooklyn,40.68978547678535,-73.9429887321462,t,Apartment,Private room,1.0,1.0,Real Bed,$54.00,365
2412,17297,67105,2010-01-02,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.68134004994295,-73.93636742120849,t,Apartment,Entire home/apt,3.0,6.0,Real Bed,$180.00,129
2413,4324129,7728754,2013-07-25,f,4.0,t,Bedford-Stuyvesant,Brooklyn,40.68077764757318,-73.95610318740168,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,336
2415,1048190,832244,2011-07-17,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.687531941870276,-73.95850749756579,t,Loft,Entire home/apt,1.0,1.0,Real Bed,$139.00,11
2417,3801007,2066705,2012-04-04,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.687779834516455,-73.95560266920819,t,Apartment,Entire home/apt,4.0,4.0,Real Bed,$450.00,150
2419,6924876,18691064,2014-07-22,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.6867352254739,-73.92072500388271,t,Apartment,Private room,1.0,1.0,Real Bed,$58.00,0
2420,9436049,7117596,2013-06-25,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68963677940111,-73.94884450851104,t,Apartment,Private room,1.0,1.0,Real Bed,$39.00,0
2421,7601924,6753972,2013-06-05,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.683538408053685,-73.95677572372263,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,79
2422,9697749,43380791,2015-09-04,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.687622545385615,-73.92317666334624,t,Apartment,Private room,1.0,1.0,Real Bed,$28.00,0
2423,11139469,45677054,2015-10-03,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.67989158060814,-73.91838062762622,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$103.00,346
2424,14022980,7656555,2013-07-22,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.697467735162256,-73.94816859007932,t,Apartment,Private room,1.0,1.0,Real Bed,$33.00,10
2426,3145484,3323488,2012-08-20,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68695012550141,-73.95426891465105,t,House,Entire home/apt,1.0,1.0,Real Bed,$500.00,336
2427,21364473,1282611,2011-10-12,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68409261487053,-73.93826717179189,t,Apartment,Private room,1.0,1.0,Real Bed,$69.00,31
2428,4718314,24374791,2014-12-01,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.678932636622015,-73.95236218643892,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$90.00,0
2430,17606850,119669258,2017-03-07,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68931611262925,-73.94098278241223,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$200.00,104
2431,19142207,72203010,2016-05-15,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.679667860294565,-73.9075313803275,t,Apartment,Private room,1.0,1.0,Real Bed,$42.00,55
2434,17431234,2096374,2012-04-08,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.696254648458094,-73.95983771272303,t,Apartment,Private room,1.0,1.0,Real Bed,$98.00,0
2438,17560181,38858975,2015-07-18,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69298644014921,-73.94689009250783,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,365
2439,14067812,8520029,2013-08-29,t,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69132929935033,-73.93955286353517,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$120.00,332
2440,8322478,5008870,2013-02-07,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68210840915783,-73.9236045868672,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$135.00,235
2441,9826822,15312389,2014-05-09,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.687522867367285,-73.95669514648299,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$140.00,7
2445,17940009,4160525,2012-11-15,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.692576845201046,-73.9443408717936,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$109.00,0
2448,13891181,3388950,2012-08-27,f,7.0,t,Bedford-Stuyvesant,Brooklyn,40.69453795504886,-73.93319372944705,t,House,Private room,1.0,1.0,Real Bed,$73.00,158
2449,8254640,123713,2010-05-12,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68178488276024,-73.94178509540399,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$200.00,0
2450,13063036,308709,2010-12-03,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68995774251717,-73.94053469410667,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$250.00,0
2451,12953862,15515731,2014-05-14,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68644931530904,-73.93994420130551,t,Apartment,Private room,1.0,1.0,Real Bed,$35.00,0
2454,1308155,7111113,2013-06-25,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69582351113276,-73.94988629885282,t,Apartment,Private room,1.0,2.0,Real Bed,$133.00,0
2456,1046093,5758629,2013-04-03,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.681480086642686,-73.92051862863578,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,334
2459,14416085,3389514,2012-08-27,t,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69274056176617,-73.93553412274066,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$95.00,34
